TRINITY_DN102_c0_g1_TRINITY_DN102_c0_g1_i1_g.19_m.19	GO:0005509; GO:0005576; GO:0005604; GO:0005938; GO:0006939; GO:0030054; GO:0030335; GO:0032154; GO:0050896
TRINITY_DN10209_c0_g1_TRINITY_DN10209_c0_g1_i1_g.897_m.897	GO:0003723; GO:0004252; GO:0005829; GO:0008242; GO:0031965; GO:0050435; GO:0070062
TRINITY_DN10211_c0_g1_TRINITY_DN10211_c0_g1_i1_g.898_m.898	GO:0000209; GO:0004842; GO:0005829; GO:0008270; GO:0042059; GO:0042787; GO:0043161; GO:0043162; GO:0051865; GO:0061630; GO:0070534; GO:0070936
TRINITY_DN10222_c0_g1_TRINITY_DN10222_c0_g1_i1_g.899_m.899	GO:0001700; GO:0004725; GO:0005001; GO:0005875; GO:0005886; GO:0005925; GO:0006470; GO:0007155; GO:0007283; GO:0007399; GO:0007411; GO:0007412; GO:0008045; GO:0008201; GO:0008360; GO:0008594; GO:0016021; GO:0030424; GO:0031290; GO:0032093; GO:0045467; GO:0048477; GO:0048675; GO:0048841; GO:0051124; GO:1903386
TRINITY_DN10226_c0_g1_TRINITY_DN10226_c0_g1_i1_g.900_m.900	GO:0006633; GO:0009507
TRINITY_DN10236_c0_g1_TRINITY_DN10236_c0_g1_i1_g.902_m.902	GO:0000086; GO:0000781; GO:0001302; GO:0001934; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005794; GO:0006302; GO:0006351; GO:0006355; GO:0006468; GO:0006915; GO:0006974; GO:0006975; GO:0006978; GO:0008630; GO:0010332; GO:0016605; GO:0018105; GO:0018107; GO:0019901; GO:0031625; GO:0035690; GO:0042176; GO:0042770; GO:0042771; GO:0042802; GO:0042803; GO:0042981; GO:0044257; GO:0044773; GO:0045893; GO:0046777; GO:0046872; GO:0050821; GO:0051301; GO:0071157; GO:0071480; GO:0072428; GO:0090307; GO:1903416; GO:1903926; GO:2000002; GO:2000210
TRINITY_DN10238_c0_g1_TRINITY_DN10238_c0_g1_i1_g.904_m.904	GO:0005452; GO:0005887; GO:0006814; GO:0007399; GO:0008509; GO:0015293; GO:0015297; GO:0015701; GO:0051453; GO:0098656
TRINITY_DN10239_c0_g1_TRINITY_DN10239_c0_g1_i1_g.903_m.903	GO:0000122; GO:0005634; GO:0008270; GO:0048286; GO:2000584; GO:2000791
TRINITY_DN10240_c0_g1_TRINITY_DN10240_c0_g1_i1_g.905_m.905	GO:0005874; GO:0019799; GO:0070507; GO:0071929
TRINITY_DN10241_c0_g1_TRINITY_DN10241_c0_g1_i1_g.906_m.906	GO:0004803; GO:0006310; GO:0006313; GO:0015074; GO:0016740; GO:0043565; GO:0046872
TRINITY_DN10261_c0_g1_TRINITY_DN10261_c0_g1_i1_g.909_m.909	GO:0016765; GO:0046872
TRINITY_DN1030_c0_g1_TRINITY_DN1030_c0_g1_i1_g.103_m.103	GO:0000287; GO:0005975; GO:0008966
TRINITY_DN10317_c0_g1_TRINITY_DN10317_c0_g1_i1_g.915_m.915	GO:0000160; GO:0003677; GO:0005524; GO:0005622; GO:0006351; GO:0006355
TRINITY_DN10321_c0_g1_TRINITY_DN10321_c0_g1_i1_g.916_m.916	GO:0000139; GO:0003836; GO:0005576; GO:0006040; GO:0006464; GO:0009311; GO:0016266; GO:0018146; GO:0018279; GO:0030173; GO:0032580
TRINITY_DN10331_c0_g2_TRINITY_DN10331_c0_g2_i1_g.917_m.917	GO:0001102; GO:0001105; GO:0001654; GO:0003714; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006468; GO:0006978; GO:0007179; GO:0007224; GO:0007628; GO:0008284; GO:0009952; GO:0010842; GO:0016604; GO:0016605; GO:0018105; GO:0018107; GO:0019048; GO:0030182; GO:0030218; GO:0030511; GO:0030514; GO:0030578; GO:0032092; GO:0042771; GO:0043388; GO:0043524; GO:0045766; GO:0045893; GO:0045944; GO:0046330; GO:0046332; GO:0046790; GO:0048596; GO:0050882; GO:0051091; GO:0051726; GO:0060059; GO:0060235; GO:0060395; GO:0061072; GO:0071456; GO:0090575; GO:0097193; GO:1901796
TRINITY_DN10385_c0_g1_TRINITY_DN10385_c0_g1_i1_g.918_m.918	GO:0002009; GO:0003338; GO:0005886; GO:0007154; GO:0015031; GO:0016021; GO:0030326; GO:0043588; GO:0046872; GO:0060021; GO:0061618
TRINITY_DN10398_c0_g1_TRINITY_DN10398_c0_g1_i1_g.920_m.920	GO:0005737; GO:0007049; GO:0008360; GO:0008760; GO:0009252; GO:0019277; GO:0051301; GO:0071555
TRINITY_DN1040_c0_g1_TRINITY_DN1040_c0_g1_i1_g.104_m.104	GO:0046872
TRINITY_DN10406_c0_g1_TRINITY_DN10406_c0_g1_i1_g.921_m.921	GO:0001105; GO:0008134; GO:0016592
TRINITY_DN1042_c0_g1_TRINITY_DN1042_c0_g1_i1_g.105_m.105	GO:0000784; GO:0000785; GO:0003677; GO:0072357
TRINITY_DN10426_c0_g1_TRINITY_DN10426_c0_g1_i1_g.922_m.922	GO:0001822; GO:0002003; GO:0004175; GO:0004222; GO:0005737; GO:0005886; GO:0005887; GO:0005903; GO:0005925; GO:0006508; GO:0006518; GO:0008021; GO:0008237; GO:0008238; GO:0008270; GO:0016021; GO:0019233; GO:0030424; GO:0030425; GO:0030667; GO:0042277; GO:0043312; GO:0044306; GO:0045202; GO:0046449; GO:0050435; GO:0070062; GO:0071345; GO:0071492; GO:0071493; GO:0090399
TRINITY_DN10433_c0_g1_TRINITY_DN10433_c0_g1_i1_g.923_m.923	GO:0002102; GO:0005737; GO:0005886; GO:0007010; GO:0030054; GO:0030496; GO:0032154; GO:0032467; GO:0036449; GO:0071437
TRINITY_DN10453_c0_g1_TRINITY_DN10453_c0_g1_i1_g.924_m.924	GO:0004497; GO:0046872
TRINITY_DN10468_c0_g1_TRINITY_DN10468_c0_g1_i1_g.926_m.926	GO:0005524; GO:0005743; GO:0015986; GO:0045261; GO:0046933
TRINITY_DN10473_c0_g1_TRINITY_DN10473_c0_g1_i1_g.928_m.928	GO:0000297; GO:0005886; GO:0015606; GO:0016021
TRINITY_DN10496_c0_g1_TRINITY_DN10496_c0_g1_i1_g.929_m.929	GO:0003852; GO:0009097; GO:0009098; GO:0043714
TRINITY_DN10529_c0_g1_TRINITY_DN10529_c0_g1_i1_g.930_m.930	GO:0008270; GO:0032420; GO:0048812; GO:2001222
TRINITY_DN10539_c0_g1_TRINITY_DN10539_c0_g1_i1_g.931_m.931	GO:0005829; GO:0006895; GO:0015031; GO:0070062
TRINITY_DN10555_c0_g1_TRINITY_DN10555_c0_g1_i1_g.934_m.934	GO:0000042; GO:0005635; GO:0005642; GO:0005643; GO:0005794; GO:0005829; GO:0005856; GO:0005886; GO:0006890; GO:0007018; GO:0017137; GO:0031410; GO:0034452; GO:0051028; GO:0051642; GO:0051959; GO:0070840; GO:0072385; GO:0072393
TRINITY_DN1057_c0_g1_TRINITY_DN1057_c0_g1_i1_g.106_m.106	GO:0003995; GO:0005739; GO:0006574; GO:0006629; GO:0050660
TRINITY_DN10598_c0_g1_TRINITY_DN10598_c0_g1_i1_g.935_m.935	GO:0005737; GO:0048706
TRINITY_DN10617_c0_g1_TRINITY_DN10617_c0_g1_i1_g.936_m.936	GO:0003964; GO:0006313
TRINITY_DN10619_c0_g1_TRINITY_DN10619_c0_g1_i1_g.937_m.937	GO:0004553; GO:0005975; GO:0016021; GO:0071555
TRINITY_DN10622_c0_g1_TRINITY_DN10622_c0_g1_i1_g.938_m.938	GO:0006006; GO:0006098; GO:0017057
TRINITY_DN10634_c0_g1_TRINITY_DN10634_c0_g1_i1_g.940_m.940	GO:0005524; GO:0006457
TRINITY_DN10643_c0_g1_TRINITY_DN10643_c0_g1_i1_g.942_m.942	GO:0003723; GO:0003735; GO:0005654; GO:0005739; GO:0005743; GO:0005763; GO:0006915; GO:0032543; GO:0070124; GO:0070125
TRINITY_DN10649_c0_g1_TRINITY_DN10649_c0_g1_i1_g.943_m.943	GO:0001713; GO:0007219; GO:0007220; GO:0007398; GO:0007498; GO:0044214; GO:0045747; GO:0046331
TRINITY_DN10651_c0_g1_TRINITY_DN10651_c0_g1_i1_g.945_m.945	GO:0004769; GO:0006694; GO:0008203; GO:0009405; GO:0016995
TRINITY_DN10652_c0_g1_TRINITY_DN10652_c0_g1_i1_g.944_m.944	GO:0003682; GO:0048188; GO:0080182
TRINITY_DN10660_c0_g1_TRINITY_DN10660_c0_g1_i1_g.946_m.946	GO:0003677; GO:0004519; GO:0004527; GO:0005654; GO:0005730; GO:0005739; GO:0006260; GO:0006281; GO:0046872
TRINITY_DN1067_c0_g1_TRINITY_DN1067_c0_g1_i1_g.107_m.107	GO:0000776; GO:0000777; GO:0003682; GO:0005634; GO:0005664; GO:0005721; GO:0005737; GO:0005815; GO:0006260; GO:0006325; GO:0008327; GO:0016569; GO:0031933; GO:0035064; GO:0071169
TRINITY_DN10672_c0_g1_TRINITY_DN10672_c0_g1_i1_g.948_m.948	GO:0005576
TRINITY_DN10713_c0_g1_TRINITY_DN10713_c0_g1_i1_g.949_m.949	GO:0005975; GO:0006099; GO:0030060
TRINITY_DN10715_c0_g1_TRINITY_DN10715_c0_g1_i1_g.950_m.950	GO:0005634; GO:0005654; GO:0005737; GO:0006598; GO:0031965; GO:0043231; GO:0046208; GO:0046592; GO:0052894; GO:0052895; GO:0052901
TRINITY_DN10716_c0_g1_TRINITY_DN10716_c0_g1_i1_g.951_m.951	GO:0005737
TRINITY_DN10757_c0_g1_TRINITY_DN10757_c0_g1_i1_g.952_m.952	GO:0000122; GO:0000785; GO:0003007; GO:0003151; GO:0003682; GO:0005634; GO:0006974; GO:0007064; GO:0007420; GO:0007507; GO:0007605; GO:0008022; GO:0019827; GO:0031065; GO:0032116; GO:0034088; GO:0034613; GO:0035115; GO:0035136; GO:0035261; GO:0036033; GO:0040018; GO:0042471; GO:0042634; GO:0042826; GO:0045444; GO:0045778; GO:0045892; GO:0045944; GO:0045995; GO:0047485; GO:0048557; GO:0048589; GO:0048592; GO:0048638; GO:0048701; GO:0048703; GO:0050890; GO:0060325; GO:0061010; GO:0061038; GO:0070062; GO:0070087; GO:0071481
TRINITY_DN10791_c0_g1_TRINITY_DN10791_c0_g1_i1_g.953_m.953	GO:0002027; GO:0005622; GO:0005737; GO:0005856; GO:0005886; GO:0005887; GO:0006874; GO:0008104; GO:0010628; GO:0010881; GO:0010882; GO:0014069; GO:0014704; GO:0015459; GO:0016324; GO:0030018; GO:0030315; GO:0030507; GO:0030674; GO:0031430; GO:0031647; GO:0031672; GO:0033292; GO:0034394; GO:0034613; GO:0036309; GO:0036371; GO:0042383; GO:0043034; GO:0043268; GO:0044325; GO:0045211; GO:0048471; GO:0050821; GO:0051117; GO:0051924; GO:0051928; GO:0055117; GO:0060048; GO:0070972; GO:0072659; GO:0072661; GO:0086004; GO:0086014; GO:0086015; GO:0086036; GO:0086066; GO:0086070; GO:0086091; GO:0098904; GO:0098907; GO:0098910; GO:1901018; GO:1901019; GO:1901021; GO:2001257; GO:2001259
TRINITY_DN10794_c0_g1_TRINITY_DN10794_c0_g1_i1_g.954_m.954	GO:0000166; GO:0000340; GO:0003729; GO:0005634; GO:0005737; GO:0006370; GO:0051028
TRINITY_DN10796_c0_g2_TRINITY_DN10796_c0_g2_i1_g.955_m.955	GO:0004559; GO:0005764; GO:0006013; GO:0006464; GO:0006517; GO:0008270; GO:0030246; GO:0030587
TRINITY_DN10823_c0_g1_TRINITY_DN10823_c0_g1_i1_g.957_m.957	GO:0005576; GO:0016020
TRINITY_DN10832_c0_g1_TRINITY_DN10832_c0_g1_i1_g.958_m.958	GO:0003755; GO:0005634
TRINITY_DN10836_c0_g1_TRINITY_DN10836_c0_g1_i1_g.959_m.959	GO:0005737
TRINITY_DN10898_c0_g1_TRINITY_DN10898_c0_g1_i1_g.963_m.963	GO:0005381; GO:0005384; GO:0005774; GO:0006880; GO:0016021; GO:0030026; GO:0071281; GO:0071421
TRINITY_DN10918_c0_g1_TRINITY_DN10918_c0_g1_i1_g.964_m.964	GO:0004096; GO:0006979; GO:0020037; GO:0042744; GO:0046872
TRINITY_DN1092_c0_g1_TRINITY_DN1092_c0_g1_i1_g.108_m.108	GO:0005085; GO:0005813; GO:0005829; GO:0005886; GO:0007265; GO:0016324; GO:0017016; GO:0030033; GO:0030139; GO:0030742; GO:0043087; GO:0043547; GO:0070300; GO:0072659
TRINITY_DN10925_c0_g1_TRINITY_DN10925_c0_g1_i1_g.965_m.965	GO:0002213; GO:0005506; GO:0009555; GO:0009611; GO:0009694; GO:0010154; GO:0016021; GO:0016705; GO:0020037; GO:0048480; GO:0048653; GO:0052694
TRINITY_DN10928_c0_g1_TRINITY_DN10928_c0_g1_i1_g.966_m.966	GO:0000287; GO:0004427; GO:0005615; GO:0005737; GO:0006796
TRINITY_DN10936_c0_g1_TRINITY_DN10936_c0_g1_i1_g.967_m.967	GO:0003723; GO:0004004; GO:0005524; GO:0005730; GO:0006364; GO:0010501; GO:0010976; GO:0016020
TRINITY_DN10948_c0_g1_TRINITY_DN10948_c0_g1_i1_g.968_m.968	GO:0005509; GO:0008270
TRINITY_DN10975_c0_g1_TRINITY_DN10975_c0_g1_i1_g.971_m.971	GO:0000139; GO:0005797; GO:0006886; GO:0016021; GO:0017134; GO:0043231
TRINITY_DN11074_c0_g1_TRINITY_DN11074_c0_g1_i1_g.972_m.972	GO:0005788; GO:0016020; GO:0050211
TRINITY_DN11078_c0_g1_TRINITY_DN11078_c0_g1_i1_g.973_m.973	GO:0003735; GO:0005739; GO:0005743; GO:0005763; GO:0006412; GO:0032543; GO:0070125; GO:0070126
TRINITY_DN11106_c0_g1_TRINITY_DN11106_c0_g1_i1_g.974_m.974	GO:0000387; GO:0000481; GO:0005634; GO:0005730; GO:0009908; GO:0009933; GO:0010087; GO:0010305; GO:0010588; GO:0045292; GO:0046540; GO:0048364; GO:0048366; GO:0048367; GO:0048528
TRINITY_DN1112_c0_g1_TRINITY_DN1112_c0_g1_i1_g.109_m.109	GO:0005576; GO:0030658
TRINITY_DN11144_c0_g1_TRINITY_DN11144_c0_g1_i1_g.976_m.976	GO:0003840; GO:0006749; GO:0006751; GO:0019370; GO:0031362; GO:0036374
TRINITY_DN11152_c0_g2_TRINITY_DN11152_c0_g2_i1_g.977_m.977	GO:0000139; GO:0004008; GO:0005375; GO:0005507; GO:0005524; GO:0005739; GO:0005770; GO:0005794; GO:0005887; GO:0006825; GO:0006878; GO:0006882; GO:0007595; GO:0015677; GO:0015680; GO:0016020; GO:0032588; GO:0034220; GO:0043682; GO:0046688; GO:0051208
TRINITY_DN11154_c0_g1_TRINITY_DN11154_c0_g1_i1_g.979_m.979	GO:0016020; GO:0070062
TRINITY_DN11155_c0_g1_TRINITY_DN11155_c0_g1_i1_g.980_m.980	GO:0005635; GO:0005737; GO:0006886
TRINITY_DN11159_c0_g1_TRINITY_DN11159_c0_g1_i1_g.981_m.981	GO:0002446; GO:0003774; GO:0005524; GO:0007162; GO:0016459; GO:0030335; GO:0030864; GO:0031941; GO:0032956; GO:0043312; GO:0045088; GO:0050830
TRINITY_DN11163_c0_g1_TRINITY_DN11163_c0_g1_i1_g.982_m.982	GO:0003677; GO:0003887; GO:0006261; GO:0008622; GO:0016604; GO:0042276
TRINITY_DN11165_c0_g1_TRINITY_DN11165_c0_g1_i1_g.983_m.983	GO:0005739; GO:0005743; GO:0005763; GO:0070124; GO:0070125
TRINITY_DN11169_c0_g1_TRINITY_DN11169_c0_g1_i1_g.984_m.984	GO:0003677; GO:0003911; GO:0006260; GO:0006281; GO:0046872
TRINITY_DN11210_c0_g1_TRINITY_DN11210_c0_g1_i1_g.986_m.986	GO:0004850; GO:0005737; GO:0009166; GO:0044206; GO:0045098
TRINITY_DN11240_c0_g2_TRINITY_DN11240_c0_g2_i1_g.988_m.988	GO:0005578; GO:0005615; GO:0005783; GO:0005788; GO:0007283; GO:0018400; GO:0032403; GO:0032991; GO:0050821; GO:0061077; GO:1901874
TRINITY_DN11257_c0_g1_TRINITY_DN11257_c0_g1_i1_g.989_m.989	GO:0005641; GO:0005654; GO:0005829; GO:0030877; GO:0070062
TRINITY_DN11264_c0_g2_TRINITY_DN11264_c0_g2_i1_g.990_m.990	GO:0003682; GO:0003713; GO:0005634; GO:0005737; GO:0016569; GO:0035064
TRINITY_DN11267_c0_g1_TRINITY_DN11267_c0_g1_i1_g.992_m.992	GO:0000188; GO:0004725; GO:0005634; GO:0005737; GO:0017017; GO:0035335; GO:0035970; GO:0043409; GO:0051321; GO:0051447; GO:0071850; GO:0090266
TRINITY_DN1127_c0_g1_TRINITY_DN1127_c0_g1_i1_g.110_m.110	GO:0000287; GO:0000902; GO:0003977; GO:0005737; GO:0006048; GO:0008360; GO:0009103; GO:0009245; GO:0009252; GO:0019134; GO:0071555
TRINITY_DN11338_c0_g1_TRINITY_DN11338_c0_g1_i1_g.993_m.993	GO:0005634; GO:0005737; GO:0005739; GO:0006457; GO:0030424; GO:0030425; GO:0030544; GO:0051087; GO:0070628; GO:0070852; GO:0090084
TRINITY_DN11347_c0_g1_TRINITY_DN11347_c0_g1_i1_g.994_m.994	GO:0005737; GO:0006606; GO:0008139; GO:0008565; GO:0031965
TRINITY_DN11349_c0_g1_TRINITY_DN11349_c0_g1_i1_g.995_m.995	GO:0004715; GO:0004871; GO:0005524; GO:0005856; GO:0005886; GO:0005925; GO:0007172; GO:0007275
TRINITY_DN11368_c0_g1_TRINITY_DN11368_c0_g1_i1_g.996_m.996	GO:0000049; GO:0004825; GO:0005524; GO:0005737; GO:0006431; GO:0046872
TRINITY_DN1141_c0_g1_TRINITY_DN1141_c0_g1_i1_g.111_m.111	GO:0000122; GO:0001764; GO:0004197; GO:0005737; GO:0005829; GO:0006511; GO:0007059; GO:0007067; GO:0007179; GO:0007292; GO:0008234; GO:0016020; GO:0016567; GO:0016579; GO:0030426; GO:0030509; GO:0036459; GO:0044267; GO:0048675; GO:0051301; GO:0070410
TRINITY_DN11424_c0_g2_TRINITY_DN11424_c0_g2_i1_g.997_m.997	GO:0000272; GO:0005576; GO:0030246; GO:0071555; GO:0102210
TRINITY_DN11432_c0_g2_TRINITY_DN11432_c0_g2_i1_g.999_m.999	GO:0005783; GO:0005794; GO:0005887; GO:0018345; GO:0019706; GO:0055038
TRINITY_DN11445_c0_g1_TRINITY_DN11445_c0_g1_i1_g.1000_m.1000	GO:0002376; GO:0005829; GO:0005856; GO:0007155; GO:0016020; GO:0016787; GO:0030027; GO:0030175; GO:0046856
TRINITY_DN11474_c0_g1_TRINITY_DN11474_c0_g1_i1_g.1001_m.1001	GO:0003723; GO:0004521; GO:0005044; GO:0005576; GO:0006955; GO:0030247; GO:0046872
TRINITY_DN11509_c0_g1_TRINITY_DN11509_c0_g1_i1_g.1003_m.1003	GO:0000139; GO:0016021; GO:0019706; GO:0031901
TRINITY_DN11543_c0_g1_TRINITY_DN11543_c0_g1_i1_g.1004_m.1004	GO:0008175; GO:0031591
TRINITY_DN11594_c0_g1_TRINITY_DN11594_c0_g1_i1_g.1006_m.1006	GO:0000220; GO:0015078; GO:0015991; GO:0016021; GO:0030659; GO:0042470
TRINITY_DN11595_c0_g1_TRINITY_DN11595_c0_g1_i1_g.1007_m.1007	GO:0000226; GO:0000287; GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0007097; GO:0016477; GO:0031032; GO:0031532; GO:0035556; GO:0042641; GO:0042802; GO:0070062
TRINITY_DN11601_c0_g1_TRINITY_DN11601_c0_g1_i1_g.1008_m.1008	GO:0005887; GO:0007166; GO:0070062
TRINITY_DN11630_c0_g1_TRINITY_DN11630_c0_g1_i1_g.1010_m.1010	GO:0001555; GO:0003677; GO:0005634; GO:0005654; GO:0006342; GO:0006351; GO:0006355; GO:0008270; GO:0008284; GO:0018024; GO:0033148; GO:0035097; GO:0042800; GO:0043627; GO:0044212; GO:0044666; GO:0045944; GO:0048477; GO:0051568; GO:1904837
TRINITY_DN11632_c0_g1_TRINITY_DN11632_c0_g1_i1_g.1011_m.1011	GO:0005634; GO:0005737; GO:0006334
TRINITY_DN11639_c0_g1_TRINITY_DN11639_c0_g1_i1_g.1012_m.1012	GO:0004185; GO:0005773
