trinID,FST
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,-0.050251621
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,-0.025268198
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,-0.018493284
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,-0.018493284
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,0
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,0
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,-0.045550954
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,-0.049900894
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,-0.041136874
TRINITY_DN47167_c1_g1_TRINITY_DN47167_c1_g1_i2_g.24843_m.24843,0.034867821
TRINITY_DN45273_c3_g1_TRINITY_DN45273_c3_g1_i1_g.18980_m.18980,0
TRINITY_DN45273_c3_g1_TRINITY_DN45273_c3_g1_i1_g.18980_m.18980,0.128533882
TRINITY_DN45273_c3_g1_TRINITY_DN45273_c3_g1_i1_g.18980_m.18980,-0.039895013
TRINITY_DN45273_c3_g1_TRINITY_DN45273_c3_g1_i1_g.18980_m.18980,-0.027146735
TRINITY_DN47150_c1_g2_TRINITY_DN47150_c1_g2_i2_g.24757_m.24757,-0.027146735
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.028625954
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,0.037916507
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.022352676
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,0.022398888
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,0.042860417
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.022352676
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,0.010009099
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.04137931
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.04137931
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.037310969
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.037310969
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,0.054744526
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,0.16123348
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,0.129139073
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.0366371
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.028625954
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.028625954
TRINITY_DN45750_c0_g1_TRINITY_DN45750_c0_g1_i2_g.20209_m.20209,-0.028625954
